^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2207
!dataset_title = Salicylic acid effect on leaves
!dataset_description = Analysis of leaves 2 hours after treatment with salicylic acid (SA) which induces systemic acquired resistance (SAR). SA-induced genes examined for the presence of neighboring putative binding sites for the transcription factor TGA2. Results provide insight into role of TGA factors in triggering SAR
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 16824183
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE3984
!dataset_order = none
!dataset_update_date = Mar 23 2007
^SUBSET = GDS2207_1
!subset_dataset_id = GDS2207
!subset_description = control
!subset_sample_id = GSM90867,GSM90868,GSM90869
!subset_type = agent
^SUBSET = GDS2207_2
!subset_dataset_id = GDS2207
!subset_description = salicylic acid
!subset_sample_id = GSM90870,GSM90871,GSM90872
!subset_type = agent
^DATASET = GDS2207
!ID_REF = Platform reference identifier
!IDENTIFIER = identifier
!GSM90867 = Value for GSM90867: 2-hour mock-treated leaf material biological replicate 1; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90868 = Value for GSM90868: 2-hour mock-treated leaf material biological replicate 2; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90869 = Value for GSM90869: 2-hour mock-treated leaf material biological replicate 3; src: leaf tissue of 3- to 4-week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90870 = Value for GSM90870: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 1; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90871 = Value for GSM90871: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 2; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90872 = Value for GSM90872: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 3; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% 
ID_REF	IDENTIFIER	GSM90867	GSM90868	GSM90869	GSM90870	GSM90871	GSM90872
262402_at	TOM6	9.14969	9.09346	9.30639	8.58434	9.45817	9.23613
262403_s_at	AT1G34740	4.19433	4.59261	4.55513	4.30978	4.47604	4.53596
262404_at	AT1G34660	4.82403	4.90748	4.76819	4.95476	4.95554	4.84614
262405_at	HDG10	5.29781	5.79643	5.89898	5.67484	5.77522	5.8121
262406_at	MYB93	5.08322	4.97646	5.25862	4.9969	5.24448	5.14501
262407_at	AT1G34630	8.32917	7.92226	8.38128	8.45077	8.04895	8.61875
262408_at	AT1G34750	9.91013	9.49719	9.52038	11.5797	11.4445	11.0742
262409_at	AT1G34842	5.86784	5.49631	5.88317	5.91764	5.79277	5.95611
262410_at	AT1G34770	6.82734	6.52862	6.86879	6.6613	6.87299	7.08787
262411_at	AT1G34640	8.33636	8.67222	8.60221	7.45216	7.92859	7.6248
262412_at	GRF11	8.22673	8.09443	8.33296	8.75562	8.24384	8.52474
262413_at	APRL4	8.79089	8.9692	8.66697	8.28225	8.35689	8.33019
262414_at	LACS2	8.09327	8.38972	9.07951	7.62294	8.20888	8.09768
262415_at	emb1129	8.04105	7.95307	8.0035	7.58891	7.81327	7.77403
262416_at	AT1G49390	4.95196	4.80566	4.86451	5.08897	5.00237	4.79636
262417_at	SIRB	9.42253	9.38481	9.5287	9.79516	9.63487	9.74034
262418_at	THX	11.8921	11.7113	12.1783	11.8923	12.0586	12.0412
262419_at	AT1G50380	8.38895	8.50998	8.33718	9.50131	9.10446	9.18153
262420_at	TAF15	7.941	8.01342	7.62699	7.8271	7.86668	7.68468
262421_at	AT1G50290	7.12347	7.77427	7.15735	6.28299	6.71091	6.10052
262422_at	AT1G23440	9.61303	9.40273	9.41527	10.3335	10.0728	9.93118
262423_at	AT1G23450	4.28737	4.50121	4.55767	4.48559	4.46369	5.07534
262424_at	AT1G47680	3.4758	3.48004	3.42869	3.52521	3.42703	3.469
262425_at	AT1G47660	5.7955	5.58793	5.78551	5.58991	5.5339	5.62536
262426_s_at	AT1G47640	9.57076	9.36032	9.47947	9.69461	9.62551	9.54048
262427_s_at	BGLU35	6.79226	6.70002	7.26182	7.05651	6.89088	6.99302
262428_at	AT1G47570	8.32499	8.40987	8.23151	8.33177	8.05695	7.96962
262429_at	AT1G47520	5.05403	5.05676	5.065	5.14877	5.03421	5.10677
262430_s_at	SEC3B	9.68082	9.53782	9.24283	9.7999	9.22449	9.22029
262431_at	AT1G47540	4.23475	4.50743	4.66521	4.48742	4.33815	4.54031
262432_at	AT1G47530	10.6448	10.8108	10.8595	10.8739	11.0627	11.0067
262433_s_at	RBP47C'	10.2704	10.3623	9.86062	10.0329	10.1058	10.0826
262434_at	AT1G47670	7.53439	7.69287	8.18497	7.61446	8.26947	7.81277
262435_at	CYP96A8	3.83904	4.00472	3.98445	4.12444	3.98221	3.78281
262436_at	AT1G47610	5.67928	5.87981	5.77412	5.95265	5.93553	5.73946
262437_at	AT1G47465	5.95012	6.29603	6.40209	6.46134	6.20283	6.20499
262438_at	AT1G47410	6.72707	6.52107	6.07043	6.68234	6.63445	6.28364
262439_at	AT1G47730	4.16946	4.27533	4.10956	4.12444	4.37736	4.04815
262440_at	AT1G47710	9.9065	9.8694	9.73016	9.44229	9.50111	9.38805
262441_at	OSB1	8.22918	8.2906	8.03937	8.10788	8.0929	8.17455
262442_at	SDH5	11.5874	11.5438	11.4923	11.3356	11.653	11.2071
262443_at	AT1G47655	6.13416	6.61929	6.6024	6.34555	6.95139	6.39572
262444_at	AT1G47480	6.01018	5.80398	6.34519	6.81775	6.72404	6.81492
262445_at	AT1G47485	3.68825	3.79965	3.98051	3.78798	4.45096	3.8665
262446_at	AT1G49310	5.7931	5.65969	5.62069	5.73049	5.48378	5.58667
262447_at	AT1G49250	4.41607	4.3332	4.58509	4.2706	4.29583	4.51934
262448_at	AT1G49450	5.6599	6.05935	6.19723	5.58693	6.12221	4.77063
262449_at	AT1G11160	4.12304	4.13441	4.46323	4.28051	4.32827	4.17043
262450_at	AT1G11320	7.55328	7.08143	7.36063	9.25351	8.75451	8.73852
262451_at	SUB	6.7108	7.07813	7.66851	6.77662	7.34192	7.04192
262452_at	AT1G11210	8.67401	9.46441	7.7661	8.18188	7.92053	6.96979
262453_at	AT1G11240	8.75888	8.276	8.43031	8.47122	8.23892	8.46869
262454_at	BFN1	5.02352	4.93876	5.03714	5.06944	5.19694	4.98633
262455_at	MLO2	10.9212	10.8367	10.6393	12.5938	12.4888	12.2587
262456_at	STP1	11.063	11.2732	11.3079	12.0845	11.7387	11.7408
262457_at	AT1G11200	9.35592	8.9761	9.3164	9.77726	9.36679	9.77321
262458_at	AT1G11280	8.6601	8.40601	7.97608	8.58533	8.25681	8.1659
262459_at	AT1G50400	5.70457	5.86061	5.89877	5.80712	5.77337	5.81267
262460_s_at	AT1G50390	3.92266	4.20599	3.77197	3.88819	3.84451	3.86974
262461_at	VIIIA	8.21249	7.54621	7.30904	8.04347	7.56263	7.29318
262462_at	AT1G50350	5.19212	4.77833	5.0036	4.99532	4.51255	4.92397
262463_at	STP9	6.88126	6.81915	7.17419	6.74096	6.78095	6.78221
262464_at	AT1G50280	5.61611	5.55345	5.29763	4.87707	4.76724	4.87315
262465_at	AT1G50270	6.4266	6.49552	6.38087	6.29897	6.15921	6.26962
262466_at	NTMC2T5.1	7.6703	7.4556	7.8338	7.91658	7.81039	7.6613
262467_at	FU	7.20061	6.80775	8.22896	7.38783	7.69514	7.53308
262468_at	ALATS	11.2518	10.9106	10.7878	11.22	10.8463	10.6638
262469_s_at	AT1G50190	4.90665	4.92234	4.9046	5.00304	4.86055	4.57182
262470_at	AT1G50180	4.79215	4.73223	4.66329	5.40427	5.28809	5.03905
262471_at	AT1G50140	4.90361	5.26701	5.11958	4.97912	5.05649	4.97526
262472_at	AT1G50160	3.43188	3.59083	3.74128	3.59325	3.79763	3.59566
262473_at	FTSH1	12.0662	11.8234	11.7514	12.1063	11.9245	11.5762
262474_at	FU	5.43258	5.58845	5.64573	5.57694	5.60703	5.58606
262475_at	AT1G50340	3.49093	3.45559	3.78185	3.54247	3.65384	3.51085
262476_at	AT1G50370	9.87899	10.6102	10.6105	9.83763	10.6314	10.7119
262477_at	AT1G11220	5.52364	5.62004	5.39312	5.23615	5.39822	5.38161
262478_at	AT1G11170	5.87039	5.99229	5.74558	5.85236	5.77648	5.93966
262479_at	SUB	5.64252	6.02175	6.37608	5.88224	5.93159	6.38371
262480_at	AT1G11340	6.35998	5.99916	5.85189	6.10369	5.80233	5.80322
262481_at	AT1G17080	11.3503	11.0718	11.0275	11.4553	11.2764	11.117
262482_at	SRG1	7.09382	6.7407	6.46173	7.15939	7.02125	6.46381
262483_at	FUG1	11.8182	11.4711	11.4694	11.761	11.3546	11.2482
262484_at	SWI3C	9.19992	8.98269	8.94677	9.26945	8.98258	8.87849
262485_at	AT1G21730	6.83532	6.51103	6.59279	6.58703	6.08953	6.08575
262486_at	AT1G21740	6.99013	6.92546	7.44886	7.12807	7.39865	7.46909
262487_at	AT1G21610	7.99662	7.66463	7.63832	7.73502	7.47191	7.414
262488_at	AT1G21830	8.03586	8.39045	8.26187	7.6257	8.06326	7.33322
262489_at	AT1G21830	8.44508	8.57325	8.70514	8.29939	8.51087	8.23718
262490_at	UREF	8.31008	8.26983	8.54606	8.42396	8.35649	8.36176
262491_at	AT1G21650	6.33612	5.56455	5.80745	5.93473	5.85137	5.75455
262492_at	AT1G21630	9.51891	10.0408	9.99822	9.47933	9.60671	9.75785
262493_at	AT1G21660	9.42338	9.84875	9.61037	9.25545	9.81171	10.0479
262494_at	AT1G21810	4.94598	4.89782	5.20295	4.93302	4.97411	5.07311
262495_at	AT1G21780	9.01272	9.16225	9.03766	9.46824	9.14453	8.93947
262496_at	AT1G21790	8.94667	9.22801	8.46107	8.02041	8.56502	8.13324
262497_at	PBC1	10.9822	10.6807	11.0378	11.0091	10.7562	10.7472
262498_at	OGG1	8.09078	8.10388	8.32734	8.04006	8.143	8.42804
262499_at	AT1G21770	10.1147	10.2788	10.1504	10.5379	10.6755	10.1245
262500_at	FBP7	10.4736	10.5497	10.1022	10.2092	10.0056	9.82258
262501_at	EMB1968	8.66631	8.49832	8.68503	8.67019	8.44965	8.68032
262502_at	PTAC6	8.82071	8.74474	8.50786	7.8557	7.77665	8.39252
262503_at	AT1G21670	10.2646	10.015	9.95541	11.055	10.058	10.1102
262504_at	PDIL1-1	10.5513	10.2896	10.6709	10.2373	10.4258	10.2593
262505_at	AT1G21680	10.0732	10.1936	10.1909	9.84579	9.77407	10.4785
262506_at	NADK2	9.91556	9.60226	9.46462	9.82842	8.92664	8.98597
262507_at	AT1G11330	9.86699	8.8635	8.78019	10.721	10.2086	9.9952
262508_at	AT1G11300	7.89352	6.87083	7.49379	8.65904	7.7806	8.49663
262509_at	CRR22	6.70427	6.52601	6.80235	6.68611	6.60568	6.91057
262510_at	AT1G11270	7.08308	7.33287	7.4865	7.12551	7.23471	7.11469
262511_at	SYP125	6.41465	6.55597	6.44818	6.52247	6.48949	6.51466
262512_at	AT1G17145	8.71035	8.73033	8.68859	8.56681	8.27883	8.10089
262513_at	AT1G34270	7.31896	7.29185	7.40369	7.05559	7.04118	7.21618
262514_at	NAC017	10.5421	10.3906	10.0215	11.0151	10.7012	10.4626
262515_at	AT1G34200	9.52438	9.49292	8.93948	9.76937	9.45075	9.53825
262516_at	GSTU26	4.85488	4.70526	4.91963	4.66699	4.76973	4.5421
262517_at	GSTU25	4.59952	4.2347	4.93218	4.41931	4.70033	5.15675
262518_at	GSTU24	6.88945	6.88747	7.16783	9.28071	9.98704	10.9559
262519_at	AT1G17160	9.43442	9.23659	9.20107	9.02084	8.90307	8.66074
262520_at	AT1G17150	5.48912	5.4757	5.37716	5.37119	5.39972	5.47653
262521_at	AT1G17130	9.13397	8.53008	8.27694	8.9566	8.68185	8.52259
262522_at	CAT8	8.7354	9.44025	9.53176	8.92422	9.42447	9.68653
262523_at	UBP15	9.28683	9.14686	8.94683	9.05698	8.66056	8.78605
262524_at	AT1G17070	8.12949	7.78924	7.55795	7.88679	7.68208	7.77731
262525_at	CYP72C1	6.92776	6.65525	6.64933	7.16206	6.93683	7.55301
262526_at	SPS2	8.82115	9.22275	8.6551	8.69602	9.2418	8.87898
262527_at	AT1G17010	4.23266	4.25348	4.29507	4.48313	4.29355	4.3415
262528_at	AHA10	5.20906	5.13336	4.94939	5.07293	5.17954	5.27064
262529_at	RLP3	7.48394	7.28187	7.08502	7.62074	7.0186	7.19869
262530_at	RLP2	6.6296	6.32865	6.47185	7.9157	7.11269	7.30074
262531_at	AT1G17230	8.0874	7.58276	7.4856	8.74393	8.56916	8.66573
262532_at	ILP1	9.19083	9.11393	9.08614	9.13131	8.85369	8.98874
262533_at	AT1G17090	5.90786	5.61759	5.50661	5.27964	5.57576	5.411
262534_at	SHA	7.34607	7.17173	7.41451	7.29936	6.94161	6.86537
262535_at	TPS3	3.80592	3.72029	3.8833	3.74266	3.70642	3.81093
262536_at	AT1G17100	10.5422	10.6061	10.3407	8.66212	9.89915	8.74928
262537_s_at	UBC34	10.7895	10.9879	10.488	10.7466	10.8085	10.6883
262538_at	ICR1	7.85509	7.27827	7.67209	7.36545	7.49029	7.11622
262539_at	AT1G17200	10.1291	10.3523	10.5431	9.49943	9.64284	9.72705
262540_at	FAB1D	8.55956	8.87839	8.60996	8.61446	8.62473	8.67242
262541_at	AT1G34240	3.33663	3.45212	3.45206	3.46017	3.46517	3.43524
262542_at	NAC016	6.97575	6.21067	6.21011	6.9029	5.95741	6.16491
262543_at	EPF2	5.68198	5.82563	6.57021	5.49173	5.82946	6.45106
262544_at	AT1G15420	9.39025	8.93653	9.17434	9.11248	9.17626	9.58939
262545_at	AT1G31250	4.84441	4.9925	5.26462	4.98821	5.18344	5.11174
262546_at	ZIP10	5.39253	5.79169	5.49281	5.5957	5.72001	5.47295
262547_at	AT1G31270	4.43092	4.10495	4.06611	4.296	4.10139	4.13096
262548_at	AGO2	8.02586	7.80821	7.72458	8.40242	8.29752	8.18179
262549_at	AGO3	5.46836	5.19676	5.45153	5.73284	5.28877	5.58107
262550_at	AT1G31310	4.99376	5.40246	5.48357	5.0962	5.38757	5.59461
262551_at	RUB1	8.42107	8.47111	8.14159	8.25911	8.34344	8.52205
262552_at	KUF1	7.15882	7.86964	6.85363	7.05492	7.53702	7.15396
262553_at	RECQL2	6.67197	6.38881	6.27917	6.63776	6.17397	6.30828
262554_at	AT1G31380	4.51109	4.35511	4.46589	4.34956	4.49453	4.55922
262555_at	AT1G31400	4.15539	4.11731	4.241	4.07981	4.10753	4.22788
262556_at	AT1G31370	4.12444	3.94069	3.93539	3.98718	3.94014	3.99248
262557_at	PSAF	13.8214	13.7343	13.8507	13.8587	13.8	13.6135
262558_at	AT1G31335	7.60944	8.03626	8.55555	7.64721	8.52744	8.12972
262559_at	AT1G31300	9.27226	9.72606	9.6682	9.17211	9.4187	9.54469
262560_at	AT1G34280	5.98277	6.5186	6.09499	6.11191	6.45765	6.14241
262561_at	AT1G34340	7.92507	9.06708	8.72054	7.44322	8.31246	8.24719
262562_at	AT1G34220	9.28434	9.07183	9.21524	9.31381	8.88852	9.04371
262563_at	SERK2	9.00118	8.90987	8.52579	8.62549	8.64424	8.252
262564_at	AT1G34330	3.80473	4.03611	3.82175	3.82852	3.84379	3.91589
262565_at	AT1G34320	9.09042	9.03484	9.05657	9.01536	8.808	8.81055
262566_at	ARF12	10.8526	11.0644	11.4306	10.8247	11.1548	11.4601
262567_at	AT1G34300	10.1388	9.55111	9.27186	10.636	9.8886	9.7526
262568_at	RLP5	4.99659	5.07765	5.27135	5.1508	5.13755	5.08285
262569_at	AT1G15180	7.4384	7.58972	7.82145	7.04743	7.23123	8.01921
262570_at	AT1G15200	7.42667	7.34675	6.79058	7.17284	7.1771	6.79058
262571_at	AT1G15430	8.18417	7.95606	8.32018	9.19255	9.01901	10.5062
262572_at	AT1G15140	10.3073	10.3669	10.7531	10.0868	10.303	10.896
262573_at	PDF1A	8.57836	8.4427	8.41303	8.41607	8.51883	8.86293
262574_at	AT1G15230	8.72351	9.1121	8.99437	8.44137	8.90261	8.56223
262575_at	PDR7	5.6295	5.87469	6.14176	5.84049	5.89486	6.05115
262576_at	AT1G15280	8.36014	8.84125	8.78723	8.46943	8.65185	8.81341
262577_at	AT1G15290	9.38032	9.10386	9.60991	8.79306	9.17583	8.8057
262578_at	AT1G15300	5.81908	5.8754	6.06912	5.92473	5.85404	5.92207
262579_at	AT1G15320	4.5158	4.57013	4.61217	4.2751	4.27976	4.4889
262580_at	AT1G15330	6.25751	5.98421	6.49541	6.12195	6.06294	6.25469
262581_at	AT1G15370	10.8867	10.8371	10.6658	10.5001	10.5552	10.3666
262582_at	AT1G15410	10.6928	10.3341	9.34153	9.59529	9.30057	8.63926
262583_at	AT1G15110	7.94895	7.72234	7.49678	7.86054	7.59133	7.97131
262584_at	PWP2	8.62041	8.24463	8.43914	8.13271	8.25471	8.53158
262585_at	BOR4	6.0389	6.31034	6.33014	6.22275	6.05098	6.07757
262586_at	AT1G15480	6.9387	6.26915	6.52187	6.62656	6.17359	6.88711
262587_at	AT1G15490	7.5817	7.57402	7.53902	7.20496	7.34271	7.23116
262588_at	AT1G15130	9.78461	9.29184	9.48596	10.2434	9.68701	9.78568
262589_s_at	AT1G15160	5.52774	5.47819	5.41935	5.59338	5.54521	5.33336
262590_at	RHA2A	8.59698	9.64919	8.84464	8.02546	9.12264	8.81271
262591_at	CCMH	7.75881	7.47072	7.17062	7.34347	6.95152	7.17757
262592_at	AT1G15400	10.4074	10.4773	9.84262	10.3227	10.1883	10.2008
262593_at	AT1G15120	10.7767	10.8157	10.4812	10.9054	11.0025	10.4197
262594_at	AT1G15250	7.95588	8.15115	8.20731	7.26957	7.97929	8.33234
262595_at	SHN1	6.43651	7.30255	7.34766	6.6295	6.73886	6.70083
262596_at	LPP2	6.40142	6.19409	6.82622	6.18996	6.40312	6.56122
262597_at	AT1G15470	8.68436	8.09093	8.12054	8.67392	8.20915	8.04155
262598_at	AT1G15260	9.63849	9.7613	9.55658	8.78439	8.89441	8.659
262599_at	AT1G15350	8.98449	8.88937	8.87899	8.99611	8.66293	8.63519
262600_at	MBD10	9.77387	9.36391	9.20909	9.54606	9.01163	8.72986
262601_at	ATHSRP54A	5.83687	5.9356	5.32009	5.60572	5.52833	5.29253
262602_at	AT1G15270	10.512	10.0206	9.60788	10.2012	10.086	9.48602
262603_at	AT1G15380	5.73683	5.58471	6.07607	5.81753	5.98441	5.53544
262604_at	AT1G15060	8.36312	9.10962	9.04872	8.51386	9.03057	9.04827
262605_at	AT1G15170	8.52271	8.49758	7.77919	8.22263	7.73706	7.75744
262606_at	AT1G15190	5.99288	5.98311	6.25053	6.02527	6.19151	6.37329
262607_at	AT1G13990	10.9117	10.3696	10.3237	11.5006	10.5113	10.4275
262608_at	AT1G14120	3.92545	3.82404	3.86448	3.96375	4.10246	3.82747
262609_at	AT1G13930	12.5742	13.0955	12.3969	12.2246	11.8209	11.7608
262610_at	AT1G14140	9.11081	8.30743	8.46737	9.41452	8.83037	8.79466
262611_at	AT1G14060	7.95897	7.17833	7.24647	7.20689	7.09034	7.81354
262612_at	PQL2	10.757	10.5884	10.6859	10.5766	10.4456	10.3779
262613_at	WRKY4	7.85095	8.02736	7.77332	8.16124	8.10971	7.91175
262614_at	GN	8.7018	8.82407	8.69203	8.55429	8.54205	8.67872
262615_at	ELF5A-1	7.91925	8.33066	7.67547	8.16219	8.02316	7.96735
262616_at	AT1G06620	7.37612	6.58626	7.09404	8.57284	8.43177	7.46491
262617_at	POR C	6.923	6.94112	7.25959	7.01898	7.11605	7.25959
262618_at	AT1G06560	6.92326	6.96674	7.24369	6.55277	6.93324	7.10595
262619_at	AT1G06550	8.69042	8.39394	8.599	8.18059	8.59514	7.91709
262620_at	AT1G06540	5.03976	4.82414	5.38249	5.01798	5.0485	5.04393
262621_at	AT1G06530	10.0762	9.90936	9.55558	9.88177	9.89909	9.99881
262622_at	AT1G06510	8.84559	8.4089	8.49232	9.03549	8.40923	8.69143
262623_at	AT1G06470	9.32552	9.4105	9.02874	8.97735	9.14188	9.18469
262624_at	AT1G06450	6.33815	6.90435	7.2478	6.54529	7.31478	7.41964
262625_at	AT1G06440	5.05137	5.1752	5.23092	5.42635	5.22158	5.47214
262626_at	FTSH8	10.2665	9.97588	9.54359	10.4448	9.86833	9.67356
262627_at	AT1G06580	5.97509	5.60991	5.47668	6.0718	5.62889	5.63685
262628_at	GSL07	7.33637	7.21739	7.58521	7.35069	7.63313	7.72562
262629_at	ACD32.1	11.7594	11.8426	11.4077	11.3273	10.6437	10.7226
262630_at	GPAT1	6.54278	6.85755	6.82711	6.43025	6.64212	6.56615
262631_at	AT1G06500	7.90036	8.06992	7.40602	7.68182	7.68367	7.09196
262632_at	PSBP-1	13.8886	13.8579	13.9096	13.9548	13.87	13.579
262633_at	AT1G06630	7.425	7.49053	7.61718	7.07757	7.1602	7.21445
262634_at	AT1G06690	9.69896	9.55659	9.37373	9.69281	9.5234	9.4044
262635_at	PDS1	9.70652	10.1623	9.79317	10.2929	10.1804	10.1341
262636_at	NIH	8.34957	8.18233	8.56794	8.22662	8.1597	8.14251
262637_at	AT1G06640	11.1402	10.8699	10.5898	10.9542	11.148	10.2301
262638_at	AT1G06650	10.4346	10.001	9.69761	10.5766	10.119	9.67583
262639_at	AT1G62820	9.60311	9.2111	8.88489	9.49721	9.40469	8.86158
262640_at	AT1G62760	6.96929	6.85403	7.66391	7.20475	6.98411	7.01308
262641_at	AT1G62730	6.77795	6.10138	6.48424	7.64721	7.49275	7.6466
262642_at	AT1G62690	3.84015	3.88334	3.97024	3.79519	3.87904	3.89553
262643_at	AT1G62770	5.7013	5.63439	5.93687	5.29221	5.91093	5.30144
262644_at	BETA-VPE	7.92865	8.65161	6.88142	7.35424	7.83302	6.3045
262645_at	SCO1	11.6659	11.6959	11.4739	11.3413	11.5017	11.6791
262646_at	ASP4	8.45145	8.87504	7.61318	8.18786	8.74365	7.62849
262647_at	AT1G14020	7.52851	7.34801	7.58789	7.6731	7.74212	8.08837
262648_at	AT1G14030	8.67664	9.05076	9.48035	8.4598	8.69068	9.25558
262649_at	AT1G14040	6.05939	6.6758	6.85072	6.56719	6.88836	6.68096
262650_at	AT1G14090	5.47202	4.98871	5.20161	5.36925	4.95395	5.24799
262651_at	FUT8	5.50006	5.55237	5.63882	5.64276	5.60917	5.56434
262652_at	FUT9	5.63841	5.6985	5.87802	5.77471	5.68471	5.89276
262653_at	AT1G14130	6.83551	7.09459	7.29042	7.59013	7.94864	8.33862
262654_at	AT1G14180	6.82969	6.92807	7.43525	7.05776	7.3157	7.32293
262655_s_at	AT1G14190	4.26774	4.18015	4.0952	4.34874	4.01739	4.09553
262656_at	AT1G14200	9.15418	9.07842	9.16587	9.90066	9.77521	9.55416
262657_at	AT1G14210	8.69506	8.33099	8.25586	8.55064	8.25393	8.21791
262658_at	AT1G14220	5.45388	5.34089	5.39734	5.59847	5.35331	5.77676
262659_at	AT1G14240	4.4761	4.43697	4.47574	4.55371	4.57506	4.71628
262660_at	VIK	10.5548	10.5246	10.3683	11.1401	11.0497	10.8377
262661_s_at	AT1G14250	8.91654	7.75739	8.79328	8.93135	7.82432	7.52919
262662_at	AT1G13920	5.59229	5.32294	5.25965	5.44394	5.32294	5.44896
262663_at	AT1G13940	8.05117	7.88778	7.95918	7.98946	7.45329	7.35682
262664_at	AT1G13970	4.7684	4.30091	4.15495	4.58877	4.27369	4.30698
262665_at	FUT7	6.59123	6.44292	6.05611	6.33374	5.81895	5.8363
262666_at	FUT6	5.5241	5.19433	5.0341	6.57786	5.37381	5.31053
262667_at	AT1G62810	9.35751	9.11936	8.41443	9.34895	8.47313	7.95254
262668_at	LDL1	7.47244	7.29164	7.47393	7.72335	7.43436	7.25325
262669_at	AT1G62850	8.88702	8.71787	8.49579	8.92377	8.61514	8.41775
262670_s_at	HAB1	4.08293	4.11197	4.15735	3.99661	4.08293	4.0441
262671_at	CPK29	8.09603	6.58772	6.6897	9.15789	8.18508	8.05534
262672_at	AT1G76050	9.15025	9.06572	9.22766	9.32583	9.03777	9.3231
262673_at	EMB1793	7.64169	7.38442	6.8939	7.33349	7.05649	7.00757
262674_at	EXL4	5.31748	6.48388	6.96165	5.17833	5.88188	5.7019
262675_at	EXL6	5.62945	6.87744	7.55245	5.70979	6.40122	5.92232
262676_at	SKP1	11.6094	12.1842	12.0055	11.274	12.0051	11.7515
262677_at	AT1G75860	9.33906	8.94901	8.92883	9.59025	9.22196	9.57156
262678_at	AT1G75810	9.02088	9.17519	8.71338	8.18595	8.53342	8.35343
262679_at	LCR67	4.21209	4.17982	4.37017	4.2871	4.23552	4.2476
262680_at	AT1G75880	6.53072	6.99191	7.35657	6.46804	6.37269	6.88325
262681_at	AT1G75890	5.05477	4.95838	4.79737	4.93253	4.87641	4.80951
262682_at	AT1G75900	8.00256	8.38057	8.62604	8.27608	9.02297	8.51734
262683_at	AT1G75920	4.22377	4.90038	5.03789	4.45499	4.70118	4.58719
262684_s_at	AT1G76030	11.4106	11.5359	11.1326	11.4418	11.4438	11.2125
262685_at	AT1G76010	8.32389	10.3926	10.0866	8.10186	10.0023	10.156
262686_at	AT1G75990	8.97551	8.86954	9.01484	9.5943	9.48288	9.67023
262687_at	RPF2	4.45929	4.5188	4.30203	4.17376	4.29402	4.33924
262688_at	AT1G62680	5.50366	5.70225	5.2605	5.26673	5.41616	5.38859
262689_at	ANAC026	4.64356	4.58716	4.8508	4.65833	4.54324	4.9095
262690_at	AT1G62720	6.65281	6.58145	6.57556	6.66762	6.77424	6.59165
262691_at	AT1G62740	9.73579	9.73938	9.53225	10.0189	10.0238	9.89055
262692_at	AT1G62760	3.4241	3.51865	3.56647	3.663	3.58179	3.5537
262693_at	AT1G62780	9.09162	8.58897	8.86114	8.76386	8.58685	8.93469
262694_at	AT1G62790	10.0263	9.82115	9.48003	9.76008	10.1441	10.1193
262695_at	VPS35B	8.1361	7.95793	7.41675	8.28434	7.56593	7.29152
262696_at	AT1G75870	4.37658	4.58377	4.48175	4.4851	4.5891	4.40981
262697_at	ATA27	4.27369	5.8592	6.67564	4.18293	5.61728	4.82782
262698_at	AT1G75960	6.72342	6.71468	6.80317	6.60446	5.89617	6.31013
262699_at	AT1G75980	8.31282	8.20155	8.27881	7.86598	7.83693	8.03419
262700_at	AT1G76020	9.97989	9.94555	9.64563	9.82579	9.46605	9.36642
262701_at	AT1G16480	5.43221	4.74325	4.59479	5.46115	4.89617	5.02248
262702_at	AT1G16220	5.24772	5.18191	5.46559	5.27057	5.46575	5.57722
262703_at	AT1G16510	8.97411	9.22679	9.63672	9.24166	9.27423	9.50343
262704_at	ASL9	5.93216	6.10353	6.22406	6.09634	6.23723	6.61781
262705_at	AT1G16260	9.87274	9.27099	9.3255	10.9969	10.7106	10.3638
262706_at	RH36	7.24846	7.32326	7.56275	6.82564	6.94215	7.36709
262707_at	AT1G16290	6.08362	6.15783	6.19027	6.17663	6.16776	6.21501
262708_at	RAD23A	7.41666	7.64567	7.74776	7.28285	7.3443	8.02214
